FEC_NAC,GENERO,EDO_CIVIL,NIV_ESTUDIOS,PUESTO,TIPO_CASA,DEP_ECONOMICOS,SUELDO_SOL,ESTADO,CP,DOM_ANIOS,DOM_MESES,TRA_ANIOS,TRA_MESES,HIJOS,CAP_PAGO,PUNTOS_BURO,OTRA_CUENTA,CLASE,CLASE2
20/01/1984,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PADRES,1,4800,COLIMA,28219,29,0,12,0,SINODATOS,1091.29,194,SI,POTENCIALES,V2F1
21/02/1951,MASCULINO,CASADO,LICENCIATURA,PENSIONADO,PROPIA,5,5470,COLIMA,28979,7,0,6,0,SINODATOS,1641,0,SI,ATENCION ALTA,V3F2
18/08/1948,MASCULINO,CASADO,SECUNDARIA,PROPIETARIO1,FAMILIARES,0,10000,COLIMA,58070,40,0,35,0,SINODATOS,1965.77,205.52,NO,POTENCIALES,V1F1
26/09/1955,FEMENINO,CASADO,SECUNDARIA,CAJEROBANCO,PROPIA,0,4400,COLIMA,28000,20,0,8,0,SINODATOS,1320,641.52,SI,POTENCIALES,V2F2
08/01/1947,FEMENINO,VIUDO,SECUNDARIA,COMERCIANTE,PROPIA,0,8000,COLIMA,28000,47,0,25,0,SINODATOS,1091.29,398,SI,POTENCIALES,V3F2
22/10/1956,FEMENINO,SOLTERO,LICENCIATURA,JUBILADO,PROPIA,0,6000,COLIMA,28000,62,0,11,0,NO,1800,533.52,SI,PERDIDOS,V2F1
22/02/1955,FEMENINO,DIVORCIADO,CARRERATECNICA,JUBILADO,PROPIA,0,14000,COLIMA,28040,37,0,10,0,SINODATOS,1705.15,0,NO,PERDIDOS,V1F1
19/01/1947,MASCULINO,CASADO,CARRERATECNICA,JUBILADO,PROPIA,0,3000,COLIMA,28869,1,0,4,0,SINODATOS,900,338.59,NO,POTENCIALES,V3F2
04/09/1958,MASCULINO,CASADO,BACHILLERATO,PENSIONADO,PROPIA,0,4200,COLIMA,28000,12,0,0,8,SINODATOS,1176,0,NO,POTENCIALES,V1F1
08/05/1978,FEMENINO,SOLTERO,LICENCIATURA,PROFESOR,PADRES,0,8000,COLIMA,28000,38,0,15,0,NO,1965.77,0,NO,POTENCIALES,V1F1
17/12/1975,FEMENINO,CASADO,BACHILLERATO,SECRETARIA,RENTADA,0,7000,COLIMA,28869,0,6,9,0,NO,500,196,NO,PERDIDOS,V1F1
09/12/1987,FEMENINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,PADRES,0,8000,COLIMA,28989,28,0,2,0,NO,1091.29,198.14,NO,POTENCIALES,V1F1
13/03/1988,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28040,7,0,2,0,SINODATOS,1091.29,521.62,NO,POTENCIALES,V2F2
25/12/1986,MASCULINO,SOLTERO,LICENCIATURA,CAJEROBANCO,PAGANDOLA,0,8000,COLIMA,28989,2,0,3,0,SINODATOS,1306.3,304.92,SI,PERDIDOS,V1F1
10/02/1985,FEMENINO,CASADO,BACHILLERATO,ENCPEQUENEG,PROPIA,2,4000,COLIMA,28000,1,8,0,8,SINODATOS,1018.54,82.8,SI,LEALTAD,V3F4
12/07/1983,MASCULINO,CASADO,SECUNDARIA,COMDIFDOMICILIO,PAGANDOLA,0,10000,COLIMA,28000,2,0,0,5,SINODATOS,1347.79,297,SI,POTENCIALES,V2F2
09/05/1977,FEMENINO,UNIONLIBRE,SECUNDARIA,EMPDOMESTICA,PAGANDOLA,0,6000,COLIMA,28985,9,0,6,0,SINODATOS,808.54,308.24,NO,POTENCIALES,V2F2
17/06/1955,FEMENINO,CASADO,SECUNDARIA,COMDIFDOMICILIO,PAGANDOLA,0,4800,COLIMA,28000,9,0,10,0,NO,960,0,SI,PERDIDOS,V1F1
02/03/1981,MASCULINO,SOLTERO,SECUNDARIA,CHEF,PADRES,0,7000,COLIMA,28040,0,4,19,0,NO,1018.54,283.52,NO,ATENCION ALTA,V3F2
02/02/1986,FEMENINO,CASADO,SECUNDARIA,FACILITADOR,PROPIA,0,4400,COLIMA,28984,3,3,8,0,SINODATOS,1320,78.36,SI,POTENCIALES,V2F2
15/03/1955,FEMENINO,VIUDO,SINESTUDIOS,EMPLEADO EN GENERAL,PROPIA,0,4800,COLIMA,28070,23,0,3,0,SINODATOS,572,0,NO,POTENCIALES,V2F1
14/11/1966,FEMENINO,SOLTERO,SECUNDARIA,ENCARGADO DE COCINA,RENTADA,0,6000,COLIMA,28000,3,0,1,0,SINODATOS,1036.88,0,NO,POTENCIALES,V1F1
08/11/1967,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,FAMILIARES,0,6000,JALISCO,49800,5,5,30,0,SINDATO,1569.9,200,SI,POTENCIALES,V1F1
25/06/1983,FEMENINO,UNIONLIBRE,LICENCIATURA,CHEF,PROPIA,0,3746,COLIMA,28000,3,2,8,5,SINODATOS,973.96,668,NO,POTENCIALES,V2F2
25/02/1984,FEMENINO,CASADO,LICENCIATURA,PROFESOR,PROPIA,1,9000,COLIMA,28000,9,0,7,0,SINODATOS,1705.15,364,SI,POTENCIALES,V3F2
25/02/1984,FEMENINO,CASADO,LICENCIATURA,TRABAJADORSOCIAL,PROPIA,0,13000,COLIMA,28037,6,0,6,0,NO,1756.3,544.42,SI,POTENCIALES,V3F2
27/02/1982,MASCULINO,UNIONLIBRE,BACHILLERATO,LINEAINTENSIVA,PROPIA,0,12000,COLIMA,28400,5,0,7,0,SINODATOS,1477.79,24,NO,POTENCIALES,V2F2
08/10/1981,MASCULINO,CASADO,LICENCIATURA,ADMIVOGRAL,PAGANDOLA,0,13000,COLIMA,28000,1,0,7,0,SINODATOS,500,590.68,SI,POTENCIALES,V1F2
08/10/1981,MASCULINO,CASADO,LICENCIATURA,AUXADMVO,PROPIA,0,12000,COLIMA,28000,4,0,10,0,NO,1841.13,307.68,SI,POTENCIALES,V1F2
27/06/1992,MASCULINO,SOLTERO,LICENCIATURA,NOTIFISCAL,PROPIA,0,6553,COLIMA,28000,7,0,9,0,NO,1834.72,0,SI,POTENCIALES,V2F2
07/11/1992,MASCULINO,CASADO,BACHILLERATO,FACILITADOR,PAGANDOLA,0,7000,COLIMA,28047,2,0,8,0,NO,1485.6,0,SI,POTENCIALES,V3F2
01/12/1994,FEMENINO,SOLTERO,SECUNDARIA,EMPDOMESTICA,PADRES,0,6000,COLIMA,28000,0,4,6,0,NO,1048.41,631,SI,POTENCIALES,V1F1
21/05/1969,MASCULINO,SOLTERO,LICENCIATURA,PROFESOR,PROPIA,0,6552,COLIMA,28000,45,0,8,0,NO,1965.6,408.62,SI,POTENCIALES,V2F3
06/04/1987,FEMENINO,CASADO,BACHILLERATO,PROMOTOR,FAMILIARES,0,7000,COLIMA,28983,7,9,3,1,SINODATOS,1018.54,0,NO,POTENCIALES,V2F2
28/02/1983,MASCULINO,CASADO,SECUNDARIA,ALBANIL,PROPIA,0,12200,COLIMA,28000,8,0,1,0,SINODATOS,1834.72,247.8,NO,POTENCIALES,V1F1
28/06/1990,FEMENINO,CASADO,SECUNDARIA,SECRETARIA,RENTADA,0,6000,COLIMA,28974,0,11,3,0,SINODATOS,1350,184,NO,POTENCIALES,V2F1
07/05/1951,MASCULINO,SOLTERO,PRIMARIA,EJIDATARIO,PROPIA,0,50000,COLIMA,28619,50,0,50,0,SINDATO,2853.72,0,SI,POTENCIALES,V1F1
17/02/1995,MASCULINO,SOLTERO,LICENCIATURA,PROFESOR,PADRES,0,4000,COLIMA,28000,8,0,2,6,NO,1000,92.88,NO,POTENCIALES,V1F2
17/02/1995,MASCULINO,UNIONLIBRE,LICENCIATURA,MAESTROPROF,PADRES,0,12000,COLIMA,28000,13,0,9,0,SINODATOS,3000,237.22,NO,POTENCIALES,V1F2
22/09/1992,MASCULINO,SOLTERO,BACHILLERATO,AUXALMACEN,PADRES,0,8302,COLIMA,28979,12,0,1,1,SINODATOS,2075.5,79.8,SI,POTENCIALES,V3F2
30/08/1981,MASCULINO,UNIONLIBRE,SECUNDARIA,OBRERO,PAGANDOLA,0,10000,COLIMA,28983,6,0,8,0,SINODATOS,699.34,190,SI,POTENCIALES,V1F1
05/11/1974,MASCULINO,CASADO,PRIMARIA,ALBANIL,PROPIA,0,12000,COLIMA,28048,4,0,8,0,SINODATOS,1705.15,306.84,NO,PERDIDOS,V1F1
24/02/1990,MASCULINO,UNIONLIBRE,PRIMARIA,ALBANIL,RENTADA,0,12000,COLIMA,28979,8,0,8,0,SINODATOS,1233.46,0,SI,POTENCIALES,V3F1
24/02/1990,MASCULINO,UNIONLIBRE,PRIMARIA,ALBANIL,FAMILIARES,0,14000,COLIMA,28978,2,0,11,6,NO,1883.44,171.56,SI,POTENCIALES,V3F1
08/05/1973,FEMENINO,DIVORCIADO,LICENCIATURA,EMPLEADO EN GENERAL,PROPIA,0,8000,COLIMA,28982,20,0,20,0,SINODATOS,1091.29,220.02,SI,POTENCIALES,V1F1
08/10/1979,MASCULINO,UNIONLIBRE,BACHILLERATO,ENCMAQUINARIA,PAGANDOLA,0,9200,COLIMA,28030,3,0,1,6,SINODATOS,1009.79,131.04,SI,POTENCIALES,V2F2
13/05/1990,FEMENINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,FAMILIARES,0,6932,COLIMA,28040,1,0,6,0,NO,1091.29,400.44,SI,POTENCIALES,V2F2
04/02/1987,FEMENINO,CASADO,CARRERATECNICA,ESTILISTA,PRESTADA,0,15000,COLIMA,28400,1,6,6,0,SINODATOS,1018.54,109.74,NO,POTENCIALES,V3F2
01/10/1989,MASCULINO,CASADO,LICENCIATURA,INGENIERO,PAGANDOLA,0,9000,COLIMA,28047,0,9,1,0,NO,2160,527.84,NO,LEALTAD,V4F3
13/07/1990,MASCULINO,SOLTERO,LICENCIATURA,PROFESOR,PADRES,0,10000,COLIMA,28982,1,10,3,2,NO,1756.3,949.64,NO,POTENCIALES,V2F1
22/11/1994,FEMENINO,SOLTERO,LICENCIATURA,PROMOTOR,PADRES,0,6000,COLIMA,28983,11,0,3,6,NO,909.41,198,NO,POTENCIALES,V1F2
28/02/1986,FEMENINO,CASADO,LICENCIATURA,EMPLEADO EN GENERAL,RENTADA,0,9500,COLIMA,28984,2,0,4,0,NO,500,0,NO,POTENCIALES,V2F3
09/11/1980,FEMENINO,CASADO,BACHILLERATO,SECRETARIA,RENTADA,0,4000,COLIMA,28040,5,0,1,0,SINODATOS,529.79,211.6,SI,POTENCIALES,V1F2
06/05/1974,FEMENINO,CASADO,CARRERATECNICA,PROPIETARIO23,PROPIA,0,15000,COLIMA,28047,15,0,10,0,SINODATOS,1091.29,388,NO,POTENCIALES,V2F1
03/11/1978,FEMENINO,UNIONLIBRE,BACHILLERATO,COMERCIANTE,PROPIA,0,8000,COLIMA,28130,36,0,2,0,SI,1569.77,742.8,SI,PERDIDOS,V1F1
18/02/1968,FEMENINO,CASADO,SECUNDARIA,EMPDOMESTICA,PROPIA,0,9200,COLIMA,28400,20,0,11,0,NO,1283.7,275.08,SI,POTENCIALES,V1F1
14/10/1987,FEMENINO,SOLTERO,BACHILLERATO,AUXADMVO,PADRES,0,7800,COLIMA,28000,0,9,1,0,SINODATOS,1591.47,47.9,NO,CAMPEONES,V5F5
17/08/1995,MASCULINO,SOLTERO,BACHILLERATO,MENSAJERO,PADRES,0,3750,COLIMA,28979,17,0,0,4,SINDATO,937.5,0,SI,CAMPEONES,V3F5
17/08/1965,FEMENINO,CASADO,LICENCIATURA,PROFESOR,PROPIA,0,15000,COLIMA,28078,15,0,28,0,SI,2453.36,794,NO,PERDIDOS,V0F0
10/03/1987,FEMENINO,UNIONLIBRE,SECUNDARIA,AMACASA,PADRES,2,0,COLIMA,28000,15,0,10,0,SINODATOS,780,0,NO,POTENCIALES,V2F2
29/11/1968,MASCULINO,UNIONLIBRE,CARRERATECNICA,CAMPESINO,PROPIA,0,20000,COLIMA,28000,51,0,15,0,NO,1500.24,4,SI,PERDIDOS,V0F0
15/08/1952,FEMENINO,SOLTERO,LICENCIATURA,PROPIETARIO1,PROPIA,0,25000,COLIMA,28210,1,1,35,0,NO,2650.41,817.36,NO,PERDIDOS,V0F0
18/08/1983,MASCULINO,CASADO,LICENCIATURA,ENFERMERO,PROPIA,0,15000,COLIMA,28000,6,0,12,0,NO,2283.2,294,NO,PERDIDOS,V1F1
20/11/1958,FEMENINO,UNIONLIBRE,PRIMARIA,VENDEDORPISO,RENTADA,0,5400,COLIMA,28000,7,0,21,0,SINODATOS,714.16,0,NO,PERDIDOS,V1F1
14/03/1954,FEMENINO,SOLTERO,CARRERATECNICA,INTENDENTE,PROPIA,0,5800,COLIMA,28979,30,0,23,0,NO,1124.03,0,SI,PERDIDOS,V1F1
13/12/1974,FEMENINO,SOLTERO,SECUNDARIA,EMPLEADO EN GENERAL,PADRES,0,6000,COLIMA,28050,42,0,8,0,SINODATOS,1091.29,287.28,SI,POTENCIALES,V3F2
14/11/1980,FEMENINO,SOLTERO,BACHILLERATO,OPERARIO DE PRODUCCION,PADRES,0,5000,COLIMA,28978,30,0,14,0,SINDATO,1500,716,SI,POTENCIALES,V1F2
06/03/1983,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,5000,COLIMA,28037,10,0,3,0,SINODATOS,1445.4,0,SI,PERDIDOS,V0F0
14/01/1983,MASCULINO,CASADO,BACHILLERATO,PROMOTOR,PADRES,0,9000,COLIMA,28000,1,3,17,0,SINODATOS,1091.29,689.3,NO,ATENCION ALTA,V2F2
14/05/1980,FEMENINO,SOLTERO,MAESTRIA,AUXADMVO,PROPIA,0,25000,COLIMA,28000,2,6,14,0,NO,1965.77,312.84,NO,PERDIDOS,V0F0
14/05/1980,FEMENINO,SOLTERO,MAESTRIA,ADMIVOGRAL,PROPIA,0,25000,COLIMA,28000,3,0,15,0,NO,2311.5,516,NO,PERDIDOS,V0F0
02/01/1984,MASCULINO,SOLTERO,BACHILLERATO,DESPACHADOR DE GASOLINA,PROPIA,0,6000,COLIMA,28400,3,2,2,0,SINDATO,1415.1,771.32,SI,PERDIDOS,V1F1
05/05/1967,FEMENINO,UNIONLIBRE,SECUNDARIA,JARDINERO,PROPIA,1,3501,COLIMA,28000,11,1,18,0,SINODATOS,2212.05,196,SI,POTENCIALES,V1F1
05/05/1967,FEMENINO,UNIONLIBRE,SECUNDARIA,AUX DE SERVICIOS,PROPIA,0,12000,COLIMA,28000,19,0,20,0,NO,1495.2,219.12,SI,POTENCIALES,V1F1
11/11/1982,FEMENINO,SOLTERO,POSTGRADO,MEDICO,PADRES,2,26000,MICHOACAN,59375,5,0,10,0,SINODATOS,1756.3,1428.78,NO,POTENCIALES,V2F2
22/02/1987,MASCULINO,SOLTERO,BACHILLERATO,CHOFER,PADRES,0,8000,COLIMA,28000,10,0,1,0,NO,1522.13,0,SI,POTENCIALES,V2F2
19/12/1988,MASCULINO,SOLTERO,MAESTRIA,ARQUITECTO,PROPIA,0,12000,COLIMA,28000,0,1,1,3,SINDATO,3600,0,SI,POTENCIALES,V1F1
26/10/1985,FEMENINO,SOLTERO,CARRERATECNICA,PELUQUERO,RENTADA,0,12000,COLIMA,28000,1,0,4,0,SINODATOS,1106.13,0,SI,POTENCIALES,V1F1
26/10/1985,FEMENINO,SOLTERO,SECUNDARIA,PELUQUERO,RENTADA,0,18000,COLIMA,28040,0,8,4,0,SINODATOS,1351.04,285,SI,POTENCIALES,V1F1
21/04/1977,FEMENINO,SOLTERO,BACHILLERATO,COSTURERO,RENTADA,0,15000,COLIMA,28000,10,0,10,0,SINODATOS,646.34,0,SI,PERDIDOS,V0F0
28/06/1966,FEMENINO,SOLTERO,,NOTIFISCAL,PROPIA,0,10000,COLIMA,28530,50,0,17,0,SINODATOS,1705.15,601.08,NO,ATENCION ALTA,V2F2
18/07/1953,FEMENINO,VIUDO,LICENCIATURA,PENSIONADO,PROPIA,0,10000,COLIMA,28979,7,0,4,0,SINODATOS,1705.15,372.24,NO,POTENCIALES,V2F1
18/07/1985,FEMENINO,UNIONLIBRE,BACHILLERATO,VENDEDOR,FAMILIARES,0,8000,COLIMA,28000,9,0,10,0,SINDATO,1174.21,0,SI,POTENCIALES,V2F2
15/11/1982,MASCULINO,SEPARADO,BACHILLERATO,ENCPEQUENEG,PATRON,2,18000,JALISCO,49000,0,9,0,9,SINODATOS,1091.29,908.62,NO,CAMPEONES,V4F4
29/06/1969,FEMENINO,DIVORCIADO,CARRERATECNICA,COMERCIANTE,PROPIA,0,8000,COLIMA,28000,25,0,5,0,SINDATO,1258.09,403.9,SI,PERDIDOS,V1F1
08/08/1977,FEMENINO,DIVORCIADO,CARRERATECNICA,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28000,20,0,16,0,SINODATOS,1018.54,0,SI,LEALTAD,V3F3
08/08/1977,FEMENINO,UNIONLIBRE,SECUNDARIA,SECRETARIA,PROPIA,0,8000,COLIMA,28040,11,0,16,8,SINODATOS,945.79,0,SI,LEALTAD,V3F3
05/05/1979,FEMENINO,CASADO,,PROPIETARIOTDA,FAMILIARES,0,14000,COLIMA,28000,15,0,14,0,SINODATOS,2283.2,559.42,NO,POTENCIALES,V1F2
14/05/1954,FEMENINO,DIVORCIADO,CARRERATECNICA,COMERCIANTE,PROPIA,0,5000,COLIMA,28000,13,0,6,0,SINODATOS,1091.29,476.34,SI,POTENCIALES,V1F1
21/01/1983,FEMENINO,CASADO,BACHILLERATO,CARNICERO,PROPIA,2,4000,COLIMA,28510,14,0,14,0,SINODATOS,1120,0,SI,POTENCIALES,V1F1
30/04/1972,FEMENINO,CASADO,BACHILLERATO,COMERCIANTE,PROPIA,0,7000,COLIMA,28000,1,0,4,0,SINODATOS,1124.03,1192,SI,POTENCIALES,V1F1
13/07/1975,MASCULINO,CASADO,SECUNDARIA,ALBANIL,PAGANDOLA,0,7500,COLIMA,28400,0,5,25,0,NO,1321.79,0,NO,POTENCIALES,V2F2
14/01/1959,FEMENINO,CASADO,BACHILLERATO,COMDIFDOMICILIO,PROPIA,0,10000,COLIMA,28985,25,0,8,0,SINODATOS,1965.77,1038.16,SI,PERDIDOS,V1F1
09/09/1967,FEMENINO,SOLTERO,BACHILLERATO,SECRETARIA,FAMILIARES,0,6000,COLIMA,28130,10,5,0,11,SINODATOS,1124.03,270.04,SI,POTENCIALES,V1F1
09/12/1968,MASCULINO,CASADO,SECUNDARIA,DUEÑO DE TAXI,PROPIA,1,18000,COLIMA,28047,15,0,3,0,SINODATOS,2700.3,252.52,NO,POTENCIALES,V1F1
15/02/1969,MASCULINO,CASADO,SECUNDARIA,OPERADORMAQ,PROPIA,0,16600,COLIMA,28219,14,0,1,0,SINODATOS,1965.77,357.68,NO,POTENCIALES,V2F1
02/01/1960,FEMENINO,CASADO,BACHILLERATO,ASEGURADOR,PROPIA,0,5625,COLIMA,28000,28,0,2,0,SINDATO,1687.5,984.06,NO,LEALTAD,V3F3
30/08/1956,FEMENINO,CASADO,CARRERATECNICA,COMERCIANTE,PROPIA,0,8000,COLIMA,28130,40,0,33,0,SINODATOS,1569.77,32,SI,PERDIDOS,V0F0
12/12/1971,FEMENINO,SOLTERO,BACHILLERATO,OPERARIO DE PRODUCCION,PROPIA,0,4800,COLIMA,28047,2,0,0,9,NO,1018.54,0,SI,POTENCIALES,V1F2
26/08/1941,MASCULINO,CASADO,LICENCIATURA,JUBILADO,PROPIA,0,20000,COLIMA,28979,250,0,0,3,SINODATOS,1756.3,196,NO,PERDIDOS,V1F1
11/12/1981,FEMENINO,CASADO,LICENCIATURA,VENDCATAPARCIAL,PROPIA,0,4000,COLIMA,28000,0,11,1,6,SINODATOS,1200,187.42,SI,POTENCIALES,V2F3
02/12/1976,FEMENINO,UNIONLIBRE,SECUNDARIA,PROMOTOR,RENTADA,2,5000,COLIMA,28976,0,6,2,0,SINODATOS,769.09,300,SI,PERDIDOS,V1F1
30/03/1971,MASCULINO,CASADO,BACHILLERATO,CHOFER,PROPIA,0,16000,COLIMA,28000,19,0,30,0,SINODATOS,1965.77,348.48,SI,POTENCIALES,V1F1
30/03/1971,MASCULINO,CASADO,BACHILLERATO,CHOFER,PROPIA,0,16000,COLIMA,28982,1,0,4,0,SINODATOS,4800,459.9,SI,POTENCIALES,V1F1
18/05/1972,FEMENINO,CASADO,SECUNDARIA,VENDEDOR,PROPIA,0,10000,COLIMA,28000,17,0,28,0,SINDATO,1460.04,0,SI,PERDIDOS,V0F0
13/06/1979,FEMENINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,PADRES,0,5200,COLIMA,28040,37,0,19,0,NO,1091.29,90.72,NO,ATENCION MEDIA,V1F1
22/07/1957,MASCULINO,CASADO,PRIMARIA,JARDINERO,PROPIA,0,7200,COLIMA,28984,30,0,4,0,SINDATO,1542,0,SI,POTENCIALES,V1F1
20/03/1986,FEMENINO,SOLTERO,LICENCIATURA,SECRETARIA,PROPIA,0,12000,COLIMA,28000,4,0,15,0,SINODATOS,1124.03,484.74,SI,POTENCIALES,V2F3
30/12/1978,FEMENINO,SOLTERO,LICENCIATURA,PROFESOR,PROPIA,0,18000,COLIMA,28000,1,1,15,0,NO,2266.5,1562.64,SI,POTENCIALES,V2F1
06/09/1980,FEMENINO,CASADO,LICENCIATURA,SECRETARIA,PROPIA,0,12000,COLIMA,28080,3,0,3,0,SINODATOS,727.53,452.42,NO,LEALTAD,V3F3
01/09/1972,MASCULINO,CASADO,BACHILLERATO,CARNICERO,PROPIA,0,12000,COLIMA,28550,20,0,1,0,SINDATO,2055.3,41.28,SI,POTENCIALES,V1F1
01/06/1968,MASCULINO,CASADO,SECUNDARIA,EMPLEADO EN GENERAL,PROPIA,0,8000,JALISCO,28000,20,0,25,0,SINODATOS,1091.29,198,SI,ATENCION MEDIA,V1F1
14/10/1979,MASCULINO,CASADO,LICENCIATURA,MANTENIMIENTO,PAGANDOLA,0,12000,COLIMA,28983,5,0,1,0,SINODATOS,569.03,560.9,SI,POTENCIALES,V2F2
17/04/1976,FEMENINO,SOLTERO,LICENCIATURA,ENFERMERO,PROPIA,0,15419,COLIMA,28000,6,0,11,0,NO,5289.6,1426.62,SI,LEALTAD,V5F3
29/08/1956,FEMENINO,SOLTERO,BACHILLERATO,PENSIONADO,PROPIA,0,5500,COLIMA,28000,8,0,3,0,SINODATOS,1650,249.3,SI,POTENCIALES,V1F1
17/07/1980,FEMENINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,PAGANDOLA,0,15000,COLIMA,28984,3,0,11,0,NO,500,648.42,SI,PERDIDOS,V1F1
15/01/1971,FEMENINO,VIUDO,PRIMARIA,EMPLEADO EN GENERAL,PROPIA,0,4800,COLIMA,28075,10,0,5,0,SINODATOS,1091.29,198,SI,POTENCIALES,V3F2
27/05/1982,FEMENINO,CASADO,SECUNDARIA,INSPECTOR,PROPIA,0,5470,COLIMA,28983,2,0,6,0,SINODATOS,1641,883,SI,POTENCIALES,V4F2
06/12/1954,FEMENINO,CASADO,PRIMARIA,COMERCIANTE,PROPIA,0,4600,COLIMA,28000,1,6,16,0,SINODATOS,1018.54,56.84,SI,POTENCIALES,V1F1
26/11/1978,MASCULINO,UNIONLIBRE,BACHILLERATO,MECANICO,PROPIA,0,8000,COLIMA,28984,5,0,0,5,SINODATOS,1477.79,0,NO,ATENCION MEDIA,V1F1
11/06/1986,MASCULINO,CASADO,BACHILLERATO,CHOFER,PROPIA,0,6000,COLIMA,28600,1,4,8,1,SINODATOS,1705.15,0,NO,POTENCIALES,V2F2
03/11/1973,MASCULINO,CASADO,LICENCIATURA,ANALISTA,PROPIA,0,14000,COLIMA,28989,2,1,18,0,NO,1705.15,1698.64,NO,POTENCIALES,V1F1
17/12/1960,MASCULINO,CASADO,PRIMARIA,OPERADORMAQ,PROPIA,0,10000,COLIMA,28550,53,0,1,0,SINODATOS,1705.15,268.42,NO,POTENCIALES,V3F1
14/03/1968,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28984,15,0,17,0,SINODATOS,1091.29,1332.6,NO,POTENCIALES,V2F2
30/05/1985,FEMENINO,SOLTERO,BACHILLERATO,PROMOTOR,FAMILIARES,0,4600,COLIMA,28120,5,0,5,0,NO,1018.54,503.32,NO,PERDIDOS,V1F1
06/04/1993,FEMENINO,SOLTERO,LICENCIATURA,EMPLEADO EN GENERAL,PADRES,0,3200,COLIMA,28078,12,0,2,0,NO,800,0,NO,PERDIDOS,V1F1
21/06/1966,FEMENINO,DIVORCIADO,SECUNDARIA,COSTURERO,PROPIA,0,3000,COLIMA,28989,9,0,30,0,SINODATOS,840,0,NO,PERDIDOS,V1F1
11/12/1996,FEMENINO,UNIONLIBRE,BACHILLERATO,FACILITADOR,PADRES,0,4600,COLIMA,28000,16,0,3,4,SINODATOS,1150,112.8,SI,POTENCIALES,V2F1
10/12/1995,FEMENINO,SOLTERO,LICENCIATURA,PROFESOR,PRESTADA,0,11500,COLIMA,28640,8,0,0,6,NO,1420.96,0,NO,POTENCIALES,V3F2
04/02/1971,FEMENINO,CASADO,SECUNDARIA,VENDEDOR,PROPIA,0,15000,COLIMA,28078,3,0,8,0,NO,1091.29,297,SI,POTENCIALES,V1F2
24/03/1984,MASCULINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,20000,COLIMA,29984,10,0,4,0,SINODATOS,1091.29,485,SI,POTENCIALES,V3F2
03/09/1993,MASCULINO,SOLTERO,BACHILLERATO,VERIFICADOR,PADRES,0,5800,COLIMA,28979,22,0,5,0,NO,909.41,0,NO,PERDIDOS,V3F1
09/02/1994,MASCULINO,CASADO,LICENCIATURA,AUX DE SERVICIOS,PADRES,0,5000,COLIMA,28010,23,0,1,0,NO,909.41,0,NO,POTENCIALES,V2F2
15/01/1960,FEMENINO,UNIONLIBRE,SECUNDARIA,EMPDOMESTICA,PROPIA,0,5600,COLIMA,28079,4,0,20,0,SINODATOS,945.79,0,NO,PERDIDOS,V1F1
04/05/1974,FEMENINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,10000,COLIMA,28984,0,10,5,0,SINODATOS,945.79,0,NO,POTENCIALES,V3F2
13/10/1985,MASCULINO,SOLTERO,BACHILLERATO,TECELECTROD,PROPIA,0,8000,COLIMA,28450,1,2,9,0,SINODATOS,1091.29,319.54,NO,POTENCIALES,V2F2
20/08/1970,FEMENINO,CASADO,SECUNDARIA,VENDEDOR AMBULANTE,PROPIA,0,4000,COLIMA,28979,17,0,4,0,NO,1091.29,550.44,SI,POTENCIALES,V3F2
13/07/1988,FEMENINO,SOLTERO,LICENCIATURA,ENCARGADOSISTEMAS,PADRES,0,4600,COLIMA,28974,29,0,2,0,NO,1380,0,NO,POTENCIALES,V2F2
19/02/1999,FEMENINO,SOLTERO,BACHILLERATO,AGRICULTOR,PRESTADA,0,4100,COLIMA,28978,9,0,0,3,NO,1025,0,NO,POTENCIALES,V1F1
09/12/1978,MASCULINO,CASADO,LICENCIATURA,SOPORTE TECNICO,PROPIA,0,5470,COLIMA,28000,2,0,3,0,SINODATOS,1641,297,NO,POTENCIALES,V1F2
19/12/1975,FEMENINO,CASADO,SECUNDARIA,AMACASA,PROPIA,0,14740,COLIMA,28063,8,0,8,0,SINODATOS,3832.66,0,SI,PERDIDOS,V2F1
21/04/1997,FEMENINO,SOLTERO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,4000,COLIMA,28048,12,0,1,0,NO,909.41,0,NO,ATENCION ALTA,V2F2
01/08/1984,MASCULINO,CASADO,BACHILLERATO,EMPLEADO EN GENERAL,PROPIA,0,12000,COLIMA,28123,8,0,4,0,NO,945.79,96.56,SI,POTENCIALES,V3F2
